the_geom,SEGMENTID,COMPLEXID,SAFTYPE,SOS,PLACEID,FACI_DOM,BIN,BOROUGH,CREATED,MODIFIED,FACILITY_T,SOURCE,B7SC,PRI_ADD,NAME
POINT (-73.93453720927157 40.86081658762692),"111,308","3,379",,1,"1,024,192",1,0,1,01/09/2014 12:00:00 AM,07/24/2020 12:00:00 AM,4,OTHER,,0,FT TRYON PARK PINE LAWN
POINT (-73.9344078269733 40.860299281464826),"111,308","3,379",,2,"1,024,193",1,0,1,01/09/2014 12:00:00 AM,07/24/2020 12:00:00 AM,4,OTHER,,0,FT TRYON PARK BILLINGS LAWN
POINT (-73.93477894646836 40.86029747939347),"72,420","3,379",,2,"1,024,194",1,0,1,01/09/2014 12:00:00 AM,10/27/2021 12:00:00 AM,4,OTHER,,0,FT TRYON PARK BILLINGS TERRACE
POINT (-73.93535469526924 40.85976648283),"72,420","3,379",,2,"1,024,195",1,0,1,01/09/2014 12:00:00 AM,07/24/2020 12:00:00 AM,4,OTHER,,0,FT TRYON PARK ESTATE ENTRANCE GATES
POINT (-73.93441587758036 40.859510621656106),"111,028","3,379",,2,"1,024,204",1,0,1,01/10/2014 12:00:00 AM,07/24/2020 12:00:00 AM,4,OTHER,,0,FT TRYON PARK ACCESSIBLE ENTRANCE
POINT (-73.93297304911309 40.86172144960699),"254,230","3,379",,1,"1,024,205",1,"1,087,578",1,01/10/2014 12:00:00 AM,07/24/2020 12:00:00 AM,4,OTHER,,0,FT TRYON PARK MARGARET CORBIN MONUMENT
POINT (-73.93339672834455 40.85910814342897),"111,308","3,379",,2,"1,024,206",1,0,1,01/10/2014 12:00:00 AM,07/24/2020 12:00:00 AM,4,OTHER,,0,FT TRYON PARK VOLLEYBALL
POINT (-73.93415294905823 40.85910810591956),"72,456",0,,2,"1,024,209",1,0,1,01/10/2014 12:00:00 AM,07/24/2020 12:00:00 AM,4,OTHER,,0,FT TRYON PARK M4 BUS STOP
POINT (-73.93421975573904 40.85867972480741),"72,456","3,379",,2,"1,024,210",1,0,1,01/10/2014 12:00:00 AM,07/24/2020 12:00:00 AM,4,OTHER,,0,FT TRYON PARK HISTORIC FLAG POLE
POINT (-73.93382651385545 40.858749145708046),"72,456","3,379",,2,"1,024,211",1,0,1,01/10/2014 12:00:00 AM,07/24/2020 12:00:00 AM,4,OTHER,,0,FT TRYON PARK HISTORIC MARKER
POINT (-73.93385858399886 40.858486522502254),"72,456","3,379",,2,"1,024,212",1,0,1,01/10/2014 12:00:00 AM,07/24/2020 12:00:00 AM,4,OTHER,,0,FT TRYON PARK TABLE TENNIS AREA SUBWAY PLAZA
POINT (-73.9345341671008 40.85872860616171),"72,456",0,,1,"1,024,213",1,0,1,01/10/2014 12:00:00 AM,07/24/2020 12:00:00 AM,4,OTHER,,0,FT TRYON SOUTHBOUND-DOWNTOWN BUS STOP
POINT (-73.92430379349446 40.85713171268092),"340,327",401,,2,"1,024,264",1,0,1,01/27/2014 12:00:00 AM,04/18/2022 12:00:00 AM,4,OTHER,,0,HIGHBRIDGE PARK BATTING CAGE
POINT (-73.9248945459955 40.8556860880683),"318,981",401,,2,"1,024,265",1,0,1,01/27/2014 12:00:00 AM,05/22/2019 12:00:00 AM,4,OTHER,,0,HIGHBRIDGE PARK DOG RUN
POINT (-73.92576148757993 40.853466293755886),"318,981",401,,2,"1,024,266",1,0,1,01/27/2014 12:00:00 AM,05/22/2019 12:00:00 AM,4,OTHER,,0,HIGHBRIDGE PARK ROCK TERRACES AT W 190 ST
POINT (-73.9738333895031 40.74092884891428),"34,810",0,,1,"1,024,267",7,"1,090,955",1,01/27/2014 12:00:00 AM,03/10/2021 12:00:00 AM,2,OTHER,,"5,169,994",NYU LANGONE SCIENCE BUILDING
POINT (-73.93357453332715 40.861400056675855),"254,230","3,379",,1,"1,024,224",1,0,1,01/15/2014 12:00:00 AM,07/24/2020 12:00:00 AM,4,OTHER,,0,FT PARK ROCKEFELLER DEDICATION PLAQUE
POINT (-73.9349494282657 40.86011247809143),"72,420","3,379",,2,"1,024,225",1,0,1,01/15/2014 12:00:00 AM,07/24/2020 12:00:00 AM,4,OTHER,,0,FT PARK BILLINGS TERRACE OVERLOOK
POINT (-73.92465778089618 40.85945128152872),"278,309",401,,2,"1,024,244",1,0,1,01/17/2014 12:00:00 AM,01/17/2014 12:00:00 AM,4,OTHER,,0,HIGHBRIDGE PARK FORT GEORGE HILL MOUNTAIN BIKE TRAIL
POINT (-73.9247223587555 40.85790552464968),"340,328",401,,2,"1,024,245",1,0,1,01/17/2014 12:00:00 AM,04/18/2022 12:00:00 AM,4,OTHER,,0,HIGHBRIDGE PARK BUCZEK BASKETBALL COURTS
POINT (-73.92635913902829 40.853718384226035),"318,981",401,,2,"1,024,284",1,0,1,01/29/2014 12:00:00 AM,05/22/2019 12:00:00 AM,4,OTHER,,0,HIGHBRIDGE PARK JUAN BOSCH PLAZA
POINT (-73.92860212187966 40.84948318515729),"318,962",401,,2,"1,024,285",1,0,1,01/29/2014 12:00:00 AM,05/22/2019 12:00:00 AM,4,OTHER,,0,HIGHBRIDGE PARK TURNER TERRACE
POINT (-73.92960093116592 40.84695867448728),"318,931",401,,1,"1,024,286",1,0,1,01/29/2014 12:00:00 AM,09/24/2020 12:00:00 AM,4,OTHER,,0,HIGHBRIDGE PARK SKATEPARK
POINT (-73.92951960017452 40.846328340911434),"340,678",401,,1,"1,024,287",1,0,1,01/29/2014 12:00:00 AM,05/16/2022 12:00:00 AM,4,OTHER,,0,HIGHBRIDGE PARK CROTON AQUEDUCT
POINT (-73.93247942353541 40.84543656974132),"108,162",401,,2,"1,024,288",1,0,1,01/29/2014 12:00:00 AM,09/24/2020 12:00:00 AM,4,OTHER,,0,HIGHBRIDGE PARK W 178 ST ROCK OUTCROP
POINT (-73.93314728066228 40.844477877855304),"71,084",401,,2,"1,024,289",1,0,1,01/29/2014 12:00:00 AM,09/24/2020 12:00:00 AM,4,OTHER,,0,HIGHBRIDGE PARK AMSTERDAM BASKETBALL COURTS
POINT (-73.93350881309242 40.84361410780477),"71,082",401,,2,"1,024,290",1,0,1,01/29/2014 12:00:00 AM,09/24/2020 12:00:00 AM,4,OTHER,,0,HIGHBRIDGE PARK W 174 ST BASEBALL FIELD
POINT (-73.93248186852523 40.842775576518704),"239,505",401,,1,"1,024,291",1,0,1,01/29/2014 12:00:00 AM,09/24/2020 12:00:00 AM,4,OTHER,,0,HIGHBRIDGE PARK MEADOW
POINT (-73.93290702860317 40.84217343848315),"239,505",401,,1,"1,024,292",1,0,1,01/29/2014 12:00:00 AM,09/24/2020 12:00:00 AM,4,OTHER,,0,HIGHBRIDGE PARK TRAIL STAIRCASE ACCESS
POINT (-73.93292001772745 40.841635865744095),"239,499",401,,1,"1,024,293",1,0,1,01/29/2014 12:00:00 AM,09/24/2020 12:00:00 AM,4,OTHER,,0,HIGHBRIDGE PARK ACCESS TRAIL
POINT (-73.92071203859788 40.87136669938772),"72,767","3,598",,1,"1,024,324",1,0,1,01/31/2014 12:00:00 AM,07/31/2020 12:00:00 AM,4,OTHER,,0,INWOOD HILLPARK BASEBALL FIELDS
POINT (-73.92170056364233 40.8711747411379),"72,765","3,599",,1,"1,024,325",1,0,1,01/31/2014 12:00:00 AM,09/14/2020 12:00:00 AM,4,OTHER,,0,INWOOD HILL PARK HOMERS DOG RUN
POINT (-73.92179447412158 40.87072181270584),"72,765","3,599",,1,"1,024,326",1,0,1,01/31/2014 12:00:00 AM,09/14/2020 12:00:00 AM,4,OTHER,,0,INWOOD HILL PARK VETERANS FLAG POLE
POINT (-73.92142236335656 40.870271738976214),"72,765","3,599",,1,"1,024,327",1,"1,089,603",1,01/31/2014 12:00:00 AM,09/14/2020 12:00:00 AM,4,OTHER,,0,INWOOD HILL PARK HOUSE & RESTROOM
POINT (-73.922352590634 40.76535132275005),"67,901",0,,1,"1,024,328",1,"4,008,475",4,01/31/2014 12:00:00 AM,01/31/2014 12:00:00 AM,9,OTHER,,"11,110",TAIWAN UNION CHRISTIAN CHURCH
POINT (-73.97116308291022 40.7804594257767),"343,042",444,,1,"1,024,329",1,0,1,01/31/2014 12:00:00 AM,06/22/2022 12:00:00 AM,4,OTHER,,0,CENTRAL PARK 79 ST MAINTENANCE YARD
POINT (-73.92172639111284 40.870170595579985),"311,033","3,599",,1,"1,024,331",1,0,1,02/06/2014 12:00:00 AM,09/14/2020 12:00:00 AM,4,OTHER,,0,INWOOD BASKETBALL COURTS
POINT (-73.92187685625878 40.8699460501499),"311,033","3,599",,1,"1,024,332",1,0,1,02/06/2014 12:00:00 AM,09/14/2020 12:00:00 AM,4,OTHER,,0,INWOOD TENNIS COURTS
POINT (-73.92161725947119 40.87437678038786),"272,572","3,599",,1,"1,024,334",1,0,1,02/06/2014 12:00:00 AM,07/08/2014 12:00:00 AM,4,OTHER,,0,INWOOD HILL PARK MARSH HABITAT
POINT (-73.92273736790571 40.873282405853956),"238,451","3,599",,1,"1,024,335",1,0,1,02/06/2014 12:00:00 AM,09/14/2020 12:00:00 AM,4,OTHER,,0,INWOOD HILL PARK GAELIC FIELD
POINT (-73.92371944398421 40.87326105389851),"238,451","3,599",,2,"1,024,336",1,0,1,02/06/2014 12:00:00 AM,09/14/2020 12:00:00 AM,4,OTHER,,0,INWOOD HILL PARK SHORAKAPOK ROCK
POINT (-73.92314347838898 40.87269944213008),"238,451","3,599",,1,"1,024,337",1,0,1,02/06/2014 12:00:00 AM,09/14/2020 12:00:00 AM,4,OTHER,,0,INWOOD HILL PARK SPRING
POINT (-73.92488207550745 40.87274743286501),"238,451","3,599",,2,"1,024,338",1,0,1,02/06/2014 12:00:00 AM,09/14/2020 12:00:00 AM,4,OTHER,,0,INWOOD HILL PARK ROCK SHELTERS
POINT (-73.9264368607114 40.87041089329516),"238,451",0,,2,"1,024,339",1,0,1,02/06/2014 12:00:00 AM,02/06/2014 12:00:00 AM,4,OTHER,,0,INWOOD HILL PARK GLACIAL POTHOLES
POINT (-73.93495974503081 40.841402637905134),"111,233",401,,2,"1,024,294",1,0,1,01/29/2014 12:00:00 AM,09/24/2020 12:00:00 AM,4,OTHER,,0,HIGHBRIDGE PARK FRANCISCO ALFONSO BASEBALL FIELD
POINT (-73.93440343475366 40.83845619987345),"239,490",401,,2,"1,024,295",1,0,1,01/29/2014 12:00:00 AM,01/29/2014 12:00:00 AM,4,OTHER,,0,HIGHBRIDGE PARK ROCKFACE OVERLOOK
POINT (-73.93663857000053 40.83634789876193),"70,868",401,,2,"1,024,296",1,0,1,01/29/2014 12:00:00 AM,10/30/2020 12:00:00 AM,4,OTHER,,0,HIGHBRIDGE PARK ADVENTURE PLAYGROUND
POINT (-73.93693459560541 40.835772375883465),"70,868",401,,2,"1,024,297",1,0,1,01/29/2014 12:00:00 AM,10/30/2020 12:00:00 AM,4,OTHER,,0,HIGHBRIDGE PARK EDGECOME ROCK FACE
POINT (-73.9400519710986 40.83161493223704),"70,665",401,X,2,"1,024,299",9,0,1,01/29/2014 12:00:00 AM,09/18/2020 12:00:00 AM,4,OTHER,12295509,0,COOGANS BLUFF PLAYGROUND
POINT (-73.91963640496937 40.87452304457357),"272,572","3,599",,2,"1,024,300",1,0,1,01/30/2014 12:00:00 AM,07/08/2014 12:00:00 AM,4,OTHER,,0,INWOOD HILL PARK DEGROAT LITTLE LEAGUE FIELD
POINT (-73.92024073903659 40.87442982982188),"272,572","3,599",,2,"1,024,301",1,0,1,01/30/2014 12:00:00 AM,07/08/2014 12:00:00 AM,4,OTHER,,0,INWOOD HILL PARK SHIPMAD FLAG POLE
POINT (-73.9207553659047 40.874210404672446),"272,572",0,,1,"1,024,302",1,0,1,01/30/2014 12:00:00 AM,01/30/2014 12:00:00 AM,4,OTHER,,0,INWOOD HILL PARK BOAT DOCK
POINT (-73.9193949285439 40.87330339725562),"342,256","3,599",,1,"1,024,303",1,0,1,01/30/2014 12:00:00 AM,06/16/2022 12:00:00 AM,4,OTHER,,0,INWOOD HILL PARK PATS LAWN
POINT (-73.91959004709177 40.87265884219372),"343,370","3,598",,2,"1,024,304",1,0,1,01/30/2014 12:00:00 AM,06/23/2022 12:00:00 AM,4,OTHER,,0,INWOOD HILL PARK INDIAN ROAD LAWN
POINT (-73.91997689433663 40.87314098098426),"343,370","3,599",,1,"1,024,305",1,0,1,01/30/2014 12:00:00 AM,06/23/2022 12:00:00 AM,4,OTHER,,0,INWOOD HILL PARK DUCK OBSERVATION AREA
POINT (-73.9270695407569 40.86938654583457),"314,547","3,599",,1,"1,024,340",1,0,1,02/06/2014 12:00:00 AM,03/22/2018 12:00:00 AM,4,OTHER,,0,INWOOD HILL PARK WHALE BACK ROCK
POINT (-73.92827761316033 40.86839662763639),"72,553","3,599",,1,"1,024,341",1,0,1,02/06/2014 12:00:00 AM,07/08/2014 12:00:00 AM,4,OTHER,,0,INWOOD HILL PARK STAIRWELL NEAR BEAK ST & PAYSON AVE
POINT (-73.92903278939417 40.867419120745616),"72,552","3,599",X,2,"1,024,342",1,"1,089,222",1,02/06/2014 12:00:00 AM,07/14/2017 12:00:00 AM,4,OTHER,11170004,0,PAYSON PLAYGROUND COMFORT STATION
POINT (-73.92481853609992 40.875120234946024),"189,377","3,599",,2,"1,024,343",1,0,1,02/06/2014 12:00:00 AM,09/14/2020 12:00:00 AM,4,OTHER,,0,INWOOD HILL PARK COCK HILL FORT
POINT (-73.9258451781984 40.87431714823987),"189,377","3,599",,2,"1,024,344",1,0,1,02/06/2014 12:00:00 AM,09/14/2020 12:00:00 AM,4,OTHER,,0,INWOOD HILL PARK ISIDOR STRAUS MANSION
POINT (-73.92554229261621 40.87344178297264),"189,377","3,599",,2,"1,024,345",1,0,1,02/06/2014 12:00:00 AM,09/14/2020 12:00:00 AM,4,OTHER,,0,INWOOD HILL PARK EAGLES NEST
POINT (-73.927228047616 40.87316126873309),"347,818","3,599",,2,"1,024,346",1,0,1,02/06/2014 12:00:00 AM,11/23/2022 12:00:00 AM,4,OTHER,,0,INWOOD HILL PARK PALISADES OVERLOOK
POINT (-73.92730752100857 40.87122849955594),"347,818","3,599",,2,"1,024,347",1,0,1,02/06/2014 12:00:00 AM,11/23/2022 12:00:00 AM,4,OTHER,,0,INWOOD HILL PARK OSAGE ORANGE TREE
POINT (-73.92771773084733 40.87024213102173),"347,807","3,599",,2,"1,024,348",1,0,1,02/06/2014 12:00:00 AM,11/23/2022 12:00:00 AM,4,OTHER,,0,INWOOD HILL PARK WHITE PINES
POINT (-73.92890866829545 40.875319994286),"345,734","3,599",,1,"1,024,349",1,0,1,02/06/2014 12:00:00 AM,11/03/2022 12:00:00 AM,4,OTHER,,0,DYCKMAN SOCCER FIELDS
POINT (-73.92942002817725 40.87379679378579),"346,942","3,599",,2,"1,024,350",1,0,1,02/06/2014 12:00:00 AM,11/15/2022 12:00:00 AM,4,OTHER,,0,DYCKMAN PEDESTRIAN BRIDGE
POINT (-73.92984534052623 40.8735545402591),"238,417","3,599",,1,"1,024,351",1,0,1,02/06/2014 12:00:00 AM,07/08/2014 12:00:00 AM,4,OTHER,,0,DYCKMAN PICNIC AREA
POINT (-73.93215082301656 40.86939261960977),"238,415",0,,1,"1,024,352",1,0,1,02/06/2014 12:00:00 AM,02/06/2014 12:00:00 AM,4,OTHER,,0,DYCKMAN PIER
POINT (-73.91914708133459 40.87082918863132),"72,765","3,598",,2,"1,024,354",1,0,1,02/06/2014 12:00:00 AM,07/08/2014 12:00:00 AM,4,OTHER,,0,ISHAM PARK W 214 ST STAIRS BTW PARK TERRACE W & SEAMAN AVE
POINT (-73.91887810682042 40.8701646239371),"111,278","3,598",,2,"1,024,355",1,0,1,02/06/2014 12:00:00 AM,07/31/2020 12:00:00 AM,4,OTHER,,0,ISHAM PARK ENTRANCE RAMP W 214 ST & PARK TERRACE W
POINT (-73.91822753465902 40.869653187492595),"72,773","3,598",,1,"1,024,356",5,0,1,02/06/2014 12:00:00 AM,07/31/2020 12:00:00 AM,13,OTHER,,0,PARK TERRACE EAST TRAFFIC CIRCLE
POINT (-73.91803287786426 40.86946144820888),"72,773","3,598",,2,"1,024,357",1,0,1,02/06/2014 12:00:00 AM,07/31/2020 12:00:00 AM,4,OTHER,,0,ISHAM PARK 9 11 MEMORIAL ROCK
POINT (-73.91777591460577 40.86913757119067),"72,895","3,598",,1,"1,024,358",1,0,1,02/06/2014 12:00:00 AM,07/08/2014 12:00:00 AM,4,OTHER,,0,ISHAM PARK W 213 ST STAIRS BROADWAY TO PARK TERRACE WEST
POINT (-73.91939555145214 40.870363282407055),"111,276","3,598",,1,"1,024,359",1,0,1,02/06/2014 12:00:00 AM,07/31/2020 12:00:00 AM,4,OTHER,,0,ISHAM PARK STAIRS BTW W 214 ST & ISHAM ST PARK TERR W TO SEAMAN AVE
POINT (-73.91973025294675 40.86971899422423),"111,276","3,598",,2,"1,024,360",1,0,1,02/06/2014 12:00:00 AM,07/08/2014 12:00:00 AM,4,OTHER,,0,ISHAM PARK MANSION ENTRANCE
POINT (-73.91933215121826 40.86930675810775),"318,756","3,598",,2,"1,024,361",1,0,1,02/06/2014 12:00:00 AM,05/20/2019 12:00:00 AM,4,OTHER,,0,ISHAM PARK BOULDERS SOUTH LAWN
POINT (-73.91866408683234 40.868980182442705),"72,763","3,598",,1,"1,024,362",5,0,1,02/06/2014 12:00:00 AM,07/31/2020 12:00:00 AM,13,OTHER,,0,ISHAM PARK MEMORIAL CIRCLE
POINT (-73.92039323349029 40.86960134279569),"72,757","3,598",,2,"1,024,363",1,0,1,02/06/2014 12:00:00 AM,07/31/2020 12:00:00 AM,4,OTHER,,0,ISHAM PARK ISHAM ST ROCK OUTCROP
POINT (-73.91989853088788 40.869133495187505),"318,755","3,598",,2,"1,024,364",1,0,1,02/06/2014 12:00:00 AM,07/31/2020 12:00:00 AM,4,OTHER,,0,ISHAM PARK ENTRANCE PARK TERRACE WEST NR ISHAM ST
POINT (-73.91946965839588 40.8688528145216),"318,755","3,598",,2,"1,024,365",1,0,1,02/06/2014 12:00:00 AM,07/31/2020 12:00:00 AM,4,OTHER,,0,ISHAM PARK ALLEY BTW PARK TERRACE W & BROADWAY
POINT (-73.91912158070495 40.868488921778884),"318,744","3,598",,1,"1,024,366",1,0,1,02/06/2014 12:00:00 AM,05/20/2019 12:00:00 AM,4,OTHER,,0,ISHAM PARK GINKO TREE & STAIRS
POINT (-73.95206537076847 40.683560872852496),"29,699",0,,2,"1,024,384",1,"3,338,702",3,02/07/2014 12:00:00 AM,02/07/2014 12:00:00 AM,9,OTHER,,0,NEW CANAAN BAPTIST CHURCH
POINT (-73.86999703032455 40.76950060186033),"267,090",0,,2,"1,024,404",4,"4,040,804",4,02/10/2014 12:00:00 AM,03/14/2014 12:00:00 AM,5,OTHER,,"45,670",ELM YORK ASSISTED LIVING
POINT (-73.8677311565599 40.767965064733474),"83,195",0,,2,"1,024,405",4,"4,312,892",4,02/10/2014 12:00:00 AM,02/12/2014 12:00:00 AM,7,OTHER,,"5,159,315",HAMPTON INN LAGUARDIA HOTEL
POINT (-73.86830676014496 40.76847893399597),"156,989",0,,2,"1,024,424",5,"4,040,898",4,02/25/2014 12:00:00 AM,02/25/2014 12:00:00 AM,5,OTHER,,"45,771",LAGUARDIA FAMILY CENTER
POINT (-74.0095913364284 40.67238737076942),"21,623","5,159",,2,"1,024,425",10,0,3,02/25/2014 12:00:00 AM,11/06/2020 12:00:00 AM,4,OTHER,,0,RED HOOK COMMUNITY FARM
POINT (-73.93933467360382 40.79997457383818),"69,051",0,X,2,"1,024,426",7,"1,089,075",1,02/25/2014 12:00:00 AM,02/27/2014 12:00:00 AM,2,OTHER,12323009,"5,159,353",SILBERMAN SCHOOL OF SOCIAL WORK
POINT (-73.87202703705692 40.73288219863534),"185,574","3,539",G,2,"1,024,444",1,0,4,02/28/2014 12:00:00 AM,09/02/2020 12:00:00 AM,4,OTHER,41468002,0,HOFFMAN PARK
POINT (-73.97305910459094 40.68060728263691),"29,063","5,258",X,1,"1,024,445",1,0,3,02/28/2014 12:00:00 AM,12/07/2020 12:00:00 AM,4,OTHER,31322502,0,CONRAD MCRAE BASKETBALL COURTS
POINT (-73.93213407183583 40.7723376405262),"196,393",0,N,2,"1,024,446",12,0,4,02/28/2014 12:00:00 AM,02/19/2021 12:00:00 AM,4,OTHER,40047801,0,TWO COVES COMMUNITY GARDEN
POINT (-73.82831872607454 40.66840773115952),"54,755",0,,2,"1,024,464",10,0,4,03/13/2014 12:00:00 AM,03/13/2014 12:00:00 AM,4,OTHER,,0,AQUEDUCT RACETRACK STABLES
POINT (-73.94174192097158 40.84230829161402),"70,721",0,,2,"1,024,465",1,"1,063,381",1,03/13/2014 12:00:00 AM,12/22/2016 12:00:00 AM,7,OTHER,,"1,055,973",ARMORY ON THE HUDSON
POINT (-73.97763322320458 40.68493872241556),"28,959",0,X,1,"1,024,466",3,"3,798,063",3,03/13/2014 12:00:00 AM,03/21/2017 12:00:00 AM,6,OTHER,30091701,0,ATLANTIC TERMINAL
POINT (-73.91002043244794 40.88826245828451),"174,580",0,,2,"1,024,467",4,"2,084,199",2,03/13/2014 12:00:00 AM,03/07/2016 12:00:00 AM,5,OTHER,,"2,096,952",ATRIA RIVERDALE NURSING HOME
POINT (-73.91064541404346 40.887976920091106),"174,579",0,,2,"1,024,468",2,"2,084,197",2,03/13/2014 12:00:00 AM,03/13/2014 12:00:00 AM,9,OTHER,,"2,096,949",HEBREW INSTITUTE OF RIVERDALE
POINT (-73.80029708847928 40.70642895806835),"57,446",0,,1,"1,024,469",5,"4,208,961",4,03/13/2014 12:00:00 AM,03/13/2014 12:00:00 AM,5,OTHER,,"232,170",EL CAMINO INN HOMELESS SHELTER
POINT (-73.80124491208247 40.714576929952955),"57,497",0,,1,"1,024,470",4,"4,210,855",4,03/13/2014 12:00:00 AM,03/13/2014 12:00:00 AM,5,OTHER,,"234,410",CHAPIN HOME FOR THE AGING
POINT (-73.78965014202986 40.85100221036142),"99,545",0,,1,"1,024,471",5,"2,096,039",2,03/13/2014 12:00:00 AM,03/17/2014 12:00:00 AM,7,OTHER,,"5,159,514",SEAFOOD CITY RESTAURANT
POINT (-73.84882759071735 40.710273425596164),"52,977",0,N,1,"1,024,472",1,"4,077,527",4,03/14/2014 12:00:00 AM,06/20/2017 12:00:00 AM,8,OTHER,40030101,"85,845",QUEENS COMMUNITY BOARD 6
POINT (-73.93029750479602 40.74545351985049),"172,608",0,,1,"1,024,473",7,"4,003,419",4,03/14/2014 12:00:00 AM,03/14/2014 12:00:00 AM,8,OTHER,,"4,210",CPAT LONG ISLAND CITY TESTING SITE
POINT (-73.8435197883189 40.86029985729633),"88,457",0,,1,"1,024,474",4,"2,050,819",2,03/14/2014 12:00:00 AM,03/14/2014 12:00:00 AM,5,OTHER,,"2,055,983",EAST HAVEN NURSING AND REHAB
POINT (-73.96717269169488 40.80505456604904),"314,114",0,,1,"1,024,475",5,"1,057,322",1,03/14/2014 12:00:00 AM,03/19/2018 12:00:00 AM,5,OTHER,,"1,047,615",ELLINGTON HOTEL - SHELTER
POINT (-73.91717092681932 40.82392158804951),"9,001,460",0,,2,"1,024,476",8,"2,001,898",2,03/14/2014 12:00:00 AM,03/14/2014 12:00:00 AM,11,OTHER,,"2,003,850",EMS DIVISION 2 HQ
POINT (-74.12986005467857 40.59259627031361),"114,536",536,,1,"1,024,477",8,"5,113,197",5,03/14/2014 12:00:00 AM,08/29/2014 12:00:00 AM,11,OTHER,,"5,159,516",EMS DIVISION 5 HQ
POINT (-73.86103319047491 40.89379388976972),"292,590",0,,1,"1,024,484",1,"2,062,884",2,03/17/2014 12:00:00 AM,12/18/2015 12:00:00 AM,10,OTHER,,"2,069,961",MONTEFIORE MEDICAL CENTER WAKEFIELD CAMPUS
POINT (-73.93187228497375 40.788944780492685),"245,796",425,,2,"1,024,485",1,"1,088,084",1,03/18/2014 12:00:00 AM,03/18/2014 12:00:00 AM,10,OTHER,,"9,201,679",RIVEREDGE COMMUNITY HOUSE
POINT (-73.95180455138488 40.79092799338709),"9,006,780",556,X,1,"1,024,487",1,"1,051,488",1,03/18/2014 12:00:00 AM,07/09/2014 12:00:00 AM,10,OTHER,11149515,"1,040,239",MOUNT SINAI LEON AND NORMA HESS CENTER FOR SCIENCE AND MEDICINE
POINT (-73.85714500606561 40.8080323955617),"85,376","3,560",,1,"1,024,489",2,0,2,03/19/2014 12:00:00 AM,04/13/2021 12:00:00 AM,1,OTHER,,0,HARDING PARK NEIGHBORHOOD
POINT (-73.8372631110911 40.85222897488292),"108,300",0,,1,"1,024,490",1,"2,087,151",2,03/19/2014 12:00:00 AM,03/19/2014 12:00:00 AM,7,OTHER,,"5,150,556",HUTCHINSON METRO CENTER
POINT (-73.91355652426691 40.65446784477311),"150,764",0,,1,"1,024,491",1,"3,103,581",3,03/19/2014 12:00:00 AM,03/19/2014 12:00:00 AM,10,OTHER,,"3,140,088",BROOKDALE URGENT CARE CENTER
POINT (-73.91347559326974 40.65475548604092),"42,645",0,,2,"1,024,492",4,"3,103,608",3,03/19/2014 12:00:00 AM,05/14/2019 12:00:00 AM,5,OTHER,,"3,140,122",ARLENE AND DAVID SCHLANG PAVILION BROOKDALE UNIVERSITY
POINT (-73.91335802651312 40.65554940716457),"42,645",0,,1,"1,024,493",4,"3,103,616",3,03/19/2014 12:00:00 AM,03/19/2014 12:00:00 AM,5,OTHER,,"3,140,126",SCHULMAN AND SCHACHNE INSTITUTE ROCKAWAY PKWY
POINT (-73.91479903184042 40.655908472495895),"42,643",0,,2,"1,024,494",3,"3,103,598",3,03/19/2014 12:00:00 AM,03/19/2014 12:00:00 AM,5,OTHER,,"3,140,112",SCHULMAN AND SCHACHNE INSTITUTES ADULT DAY HEALTH CARE PROGRAM
POINT (-73.90345029079272 40.831615720666136),"267,102",0,,2,"1,024,495",1,"2,004,246",2,03/19/2014 12:00:00 AM,03/19/2014 12:00:00 AM,10,OTHER,,"5,126,131",BRONXCARE FAMILY WELLNESS CENTER
POINT (-73.83823041445527 40.72472071834428),"278,052",0,,2,"1,024,479",4,"4,052,689",4,03/14/2014 12:00:00 AM,03/14/2014 12:00:00 AM,5,OTHER,,"58,891",FAIRVIEW NURSING CARE CENTER
POINT (-73.90353104051746 40.831523225492795),"267,102",0,,2,"1,024,496",1,"2,004,246",2,03/19/2014 12:00:00 AM,03/19/2014 12:00:00 AM,10,OTHER,,0,BRONX-LEBANON HOSPITAL CENTER FULTON DIVISION
POINT (-73.95432139853521 40.653109942781256),"28,488",0,,1,"1,024,497",4,"3,350,370",3,03/20/2014 12:00:00 AM,03/20/2014 12:00:00 AM,5,OTHER,,"9,200,077",NEW YORK CONGREGATIONAL NURSING CENTER
POINT (-73.95428032557749 40.6527868430973),"28,488",0,,1,"1,024,498",4,"3,116,661",3,03/20/2014 12:00:00 AM,03/20/2014 12:00:00 AM,5,OTHER,,"3,155,247",NEW YORK CONGREGATIONAL LONG TERM HOME HEALTH CARE PROGRAM
POINT (-73.83199239792043 40.76023955825927),"91,069",0,,2,"1,024,499",4,"4,112,309",4,03/20/2014 12:00:00 AM,03/20/2014 12:00:00 AM,11,OTHER,,"125,556",HAZ TAC BATTALION (718) 961-0795
POINT (-73.8334082951011 40.578963237265576),"115,762",0,,2,"1,024,500",4,"4,303,875",4,03/20/2014 12:00:00 AM,12/07/2016 12:00:00 AM,5,OTHER,,"340,394",OCEAN PROMENADE REHABILITATION & NURSING CENTER
